t,p_b_x,p_b_y,p_b_z,phi_b_z,phi_b_y,phi_b_x,dp_b_x,dp_b_y,dp_b_z,dphi_b_z,dphi_b_y,dphi_b_x,ddp_b_x,ddp_b_y,ddp_b_z,ddphi_b_z,ddphi_b_y,ddphi_b_x,p_m_x,p_m_y,p_m_z,p_e_x,p_e_y,p_e_z,dp_m_x,dp_m_y,dp_m_z,dp_e_x,dp_e_y,dp_e_z
2.232,0.40417784780949073,0.0010822678618336245,0.6419995379369403,0.005893408351977099,-0.4783292588472914,0.1564930261938445,-1.82948019269005e-05,-3.4146676099731784e-05,0.00016154258346744892,-0.00013295285126233694,-0.0003988447666758175,2.7764286103740502e-05,-0.0006115052441931177,0.001745524755424037,0.0007416394922705695,0.0002375962557915092,-0.0021613002409435885,-0.00014969748806727677,1.1333947660962957,0.029880376721708807,0.20988542868090607,1.609863625538391,0.06534912893559648,-0.6454823465122769,4.936552189249706e-05,-8.036684185806421e-05,0.00011452935666858555,-0.0001477181561515549,4.6803888133217745e-05,3.047732211047813e-05
2.236,0.4041778202420472,0.0010822650569186918,0.6419995186727897,0.005893256572296796,-0.47832927309987194,0.1564932545847016,-2.0664176115659962e-05,-2.707493570600162e-05,0.00016424130827282483,-0.00013179940932839872,-0.0004069646820796134,2.69953204034042e-05,-0.0005696625458374337,0.0017887182909039792,0.0006046429917859337,0.0003428752801787823,-0.001890383481385878,-0.0002337574187231874,1.1333949715191514,0.029880054366498588,0.2098858850062738,1.6098630340080142,0.06534931587029637,-0.645482245193845,5.31976784845511e-05,-8.058260499502194e-05,0.00011314798559550189,-0.00014762087063857607,4.650728814559187e-05,1.9955825089623663e-05
2.24,0.4041777955493227,0.0010822681682212403,0.6419994814120425,0.00589312077822993,-0.4783292437052021,0.15649347038509712,-2.2852186959405535e-05,-1.983694877083311e-05,0.00016637963565182667,-0.00013020966171978007,-0.0004139678052006541,2.589369031603743e-05,-0.0005209888048403741,0.0018284238512595232,0.0004619242329096388,0.0004549370439860296,-0.0016039532977388808,-0.0003153502386662633,1.1333951916777236,0.029879732060868847,0.20988633386479083,1.6098624445714258,0.06534950099390165,-0.6454821868656762,5.671573166665662e-05,-8.033573382568153e-05,0.00011079040820871623,-0.00014665524661339177,4.589310724500968e-05,9.011589127694278e-06
2.244,0.40417777400015803,0.001082277445799126,0.6419994259206696,0.005893002601444894,-0.478329169521122,0.15649367153802737,-2.4832156069653778e-05,-1.2447574959391354e-05,0.00016793660378319677,-0.00012815971023270647,-0.00041979626970817285,2.447186556584843e-05,-0.0004658349681630874,0.0018641836814786545,0.00031446952287740603,0.0005721134890444515,-0.0013041659364640644,-0.00039316820926860223,1.1333954252450047,0.029879411680627983,0.20988677132953948,1.6098618607660413,0.06534968301515433,-0.645482173101132,5.9884809777699334e-05,-7.961484163251924e-05,0.00010744897016579093,-0.00014479181875692846,4.4951616692823175e-05,-2.2946845534832484e-06
2.248,0.4041777558503761,0.001082293102677867,0.6419993520805344,0.005892903593626044,-0.4783290496848271,0.15649385602508928,-2.6578918912765123e-05,-4.923520084298876e-06,0.00016889528797625435,-0.00012563253649512492,-0.0004244010837412458,2.2747573755146696e-05,-0.0004046056154190181,0.0018955341725913615,0.00016330703631281627,0.0006926401682488734,-0.000993292350869522,-0.0004658961482294918,1.1333956707562018,0.029879095142135787,0.20988719345655216,1.6098612862368757,0.06534986060683519,-0.6454822052231526,6.267103946910874e-05,-7.841110991058102e-05,0.0001031229081849271,-0.00014200646836215456,4.367462288351605e-05,-1.3898656781030626e-05
2.2520000000000002,0.40417774134052864,0.001082315311637891,0.6419992598939557,0.00589282521104727,-0.47832888362861575,0.15649402188385142,-2.806903397609881e-05,2.7166473750377975e-06,0.0001692429518664687,-0.0001226183581326619,-0.0004277425486705436,2.074380731703032e-05,-0.00033775605858448685,0.0019220094134391142,9.498513185517555e-06,0.0008146714356474852,-0.0006736977300596169,-0.0005322229976935328,1.1333959266133204,0.029878784391748698,0.20988759631280496,1.6098607247142944,0.0653500324121374,-0.6454822842903862,6.504184391076245e-05,-7.671842349246665e-05,9.781854312662644e-05,-0.00013828083966771474,4.20555816699197e-05,-2.573271029593369e-05
2.2560000000000002,0.40417773069369367,0.0010823442021854223,0.6419991494875578,0.0058927687992826085,-0.4783286710939511,0.1564941672254626,-2.9280979487531086e-05,1.0452494359975327e-05,0.0001689711647204537,-0.00011911492216593895,-0.00042979059424270375,1.8488783560739577e-05,-0.0002657890319859117,0.0019431449314259537,-0.00014586934945237055,0.0009362965827707176,-0.0003478202552371886,-0.0005908536619672688,1.1333961910909531,0.029878481394747847,0.20988797600489717,1.6098601799901584,0.06535019705148855,-0.645482411084835,6.696624677005042e-05,-7.45334934118546e-05,9.154942873235142e-05,-0.00013360272577145327,4.008970780344786e-05,-3.7726346824307166e-05
2.2600000000000002,0.40417772411333847,0.0010823798577383904,0.6419990211153598,0.005892735578184859,-0.47832841214367944,0.156494290252365,-3.0195336095232887e-05,1.8261736638916004e-05,0.00016807588376572402,-0.00011512773207882819,-0.00043052502739250554,1.6015856899037978e-05,-0.00018925099719632355,0.001958481599019621,-0.0003016937407752312,0.0010555568049605136,-1.8149273989915393e-05,-0.0006405210294385041,1.1333964623432946,0.029878188123801403,0.20988832870823482,1.6098596558924883,0.06535035312979982,-0.6454825861011608,6.841517974365269e-05,-7.185596626047002e-05,8.433645379279922e-05,-0.00012796642234746958,3.777407860117151e-05,-4.980661905129575e-05
2.2640000000000002,0.4041777217812711,0.001082422313058356,0.6419988751610409,0.005892726627262072,-0.47832810717224195,0.156494389275976,-3.079495401959781e-05,2.6120268146825278e-05,0.00016655750075024963,-0.00011067020547908081,-0.0004299356927811459,1.336338269628806e-05,-0.00010872809055779238,0.0019675696806040976,-0.00045686474116940636,0.0011704628734653018,0.00031279691239729124,-0.0006799980898726658,1.133396738412391,0.029877906547017764,0.2098886506965275,1.6098591562587796,0.06535049924411736,-0.6454828095377874,6.936179031136185e-05,-6.868851881725029e-05,7.620789552187361e-05,-0.00012137304650217107,3.510773091686122e-05,-6.189859547145454e-05
2.2680000000000002,0.4041777238556897,0.0010824715519588222,0.6419987121393534,0.005892742871587515,-0.4783277569137534,0.15649446273419387,-3.106510330613386e-05,3.400220676666017e-05,0.00016442085223407164,-0.0001057637597849942,-0.00042802254390615163,1.0574532537778925e-05,-2.4841743906779874e-05,0.0019699729922330886,-0.0006102744139528501,0.0012790133818881679,0.0006424934509205737,-0.0007081100554000941,1.133397017237617,0.029877638615650865,0.209888938371399,1.6098586849081162,0.06535063399164716,-0.6454830812899246,6.978174549310261e-05,-6.503693684946002e-05,6.719942216570901e-05,-0.00011383081677251984,3.209175039597942e-05,-7.39258556592403e-05
