t,p_b_x,p_b_y,p_b_z,phi_b_z,phi_b_y,phi_b_x,dp_b_x,dp_b_y,dp_b_z,dphi_b_z,dphi_b_y,dphi_b_x,ddp_b_x,ddp_b_y,ddp_b_z,ddphi_b_z,ddphi_b_y,ddphi_b_x,p_m_x,p_m_y,p_m_z,p_e_x,p_e_y,p_e_z,dp_m_x,dp_m_y,dp_m_z,dp_e_x,dp_e_y,dp_e_z
2.228,0.40418518294880373,0.0011985431824175852,0.6420443535650977,0.006333758420139851,-0.4785227207245922,0.15708915948070012,2.1777724634058112e-06,-2.1952151477999505e-05,-6.885610615391397e-05,0.0005005066243594467,0.00018971708002233083,-0.0003389777281513837,-0.0007667979224245195,0.0016972777877052516,0.0022037787876989603,-0.002041310901066754,-0.0066857636908948135,0.0020703277309398463,1.1377508263209162,0.03349124764730532,0.21823901977616392,1.6166508683564544,0.07196786049533554,-0.6354412387405453,-7.779120458906157e-06,-2.615389544172173e-05,-1.1968865454292644e-05,4.141896625675653e-05,-7.273239947813697e-05,3.240099843981878e-05
2.232,0.40418518150848237,0.0011985682059143027,0.6420443377522598,0.006333794467737045,-0.47852269897802596,0.15708915056141212,-9.255262935342104e-07,-1.4980386595087808e-05,-5.990791839448795e-05,0.0004924762572785607,0.00016266042469466593,-0.00033068912148338824,-0.0007823227575358077,0.0017844015896750598,0.0022651894594323584,-0.0019712367450520443,-0.0068267911131898755,0.00207078014299954,1.1377507942909801,0.03349114375137982,0.21823897025022013,1.6166510336953135,0.07196756647143787,-0.6354411042817811,-8.243459914680777e-06,-2.581381771879496e-05,-1.277947062061634e-05,4.120016616759866e-05,-7.428063347747475e-05,3.4729660924881466e-05
2.236,0.40418517985771774,0.0011985937555869298,0.642044319995781,0.006333828772366794,-0.47852267016927663,0.15708914233727098,-4.080718172703942e-06,-7.677055821633456e-06,-5.0734495304575226e-05,0.0004847376138753575,0.00013510120568398495,-0.0003224132519367955,-0.0007927057597714092,0.0018627474320829338,0.0023162365203670435,-0.001896798396634567,-0.006936740649565518,0.0020645365388730613,1.1377507603732369,0.03349104113676357,0.21823891754039895,1.6166511979577838,0.07196726625026773,-0.6354409609032579,-8.720217659075038e-06,-2.5515454307560557e-05,-1.3558622224962834e-05,4.088718430494961e-05,-7.582791695243112e-05,3.686330318775074e-05
2.24,0.4041851780117911,0.0011986197185638301,0.6420443002581286,0.006333861082964311,-0.4785226340684539,0.15708913489440027,-7.267111562530403e-06,-7.851233861158418e-08,-4.1377943250676555e-05,0.00047730258677175275,0.00010716502760489559,-0.0003141742236714234,-0.0007979001197157867,0.0019317215203030738,0.002356622203879156,-0.0018207640425196255,-0.007015049481719238,0.002052948892385508,1.1377507245292389,0.03349093962774536,0.21823886178124233,1.616651360792788,0.07196695984810225,-0.6354408093753556,-9.203680040315012e-06,-2.5262991048928517e-05,-1.4302155293410822e-05,4.049249846538313e-05,-7.736795468865625e-05,3.880675192302615e-05
2.244,0.4041851759874853,0.0011986459783653502,0.6420442785174469,0.006333891149580363,-0.47852259049798335,0.1570891283218038,-1.046388812458329e-05,7.776622044060012e-06,-3.188144673052377e-05,0.00047017205555650605,7.897940820755141e-05,-0.0003059906977184339,-0.0007978895312542639,0.001990785317129422,0.002386106194698471,-0.0017458586412487298,-0.00706132555040433,0.0020373801484685535,1.1377506867437965,0.03349083903283518,0.2182388031231566,1.6166515218977715,0.07196664730663022,-0.6354406504492425,-9.687967983396098e-06,-2.5060119472619634e-05,-1.5006311585713514e-05,4.002785325418753e-05,-7.889435785224379e-05,4.056476010649842e-05
2.248,0.4041851738030203,0.0011986724155597195,0.642044254767631,0.006333918725351183,-0.47852253933391337,0.15708912271071918,-1.3650225467125992e-05,1.5847685732066026e-05,-2.228903450203406e-05,0.00046333611388176725,5.0673088397052496e-05,-0.0002978758768251858,-0.0007926884147689978,0.002039459257553127,0.0024045074690601928,-0.0016747372121581543,-0.007075350481372571,0.002019189844182582,1.137750647025495,0.03349073914678958,0.21823874173074964,1.616651681015614,0.07196632869323943,-0.6354404848572748,-1.016710982071344e-05,-2.491001476270791e-05,-1.5667755901699318e-05,3.950418836495825e-05,-8.04006882199753e-05,4.2141956577146326e-05
2.2520000000000002,0.40418517147798116,0.0011986989084402783,0.6420442290182453,0.006333943568507907,-0.4785224805067922,0.15708911815391438,-1.6805420310833293e-05,2.4092220293011608e-05,-1.2645339127037663e-05,0.0004567744017939674,2.2375332813370188e-05,-0.00028983754761223923,-0.0007823419381516331,0.002077326072815493,0.0024117057411015535,-0.001609959043325419,-0.007057081369463142,0.0019997198977306308,1.137750605406918,0.03349063975271708,0.2182386777811094,1.6166518379312784,0.07196600410112446,-0.6354403133135899,-1.0635113012469323e-05,-2.4815317776344357e-05,-1.628358917149518e-05,3.893157995982218e-05,-8.188050359438086e-05,4.354280035145926e-05
2.2560000000000002,0.40418516903324425,0.0011987253337191485,0.6420442012943055,0.006333965444390042,-0.47852241400213696,0.15708911474494142,-1.990901133324732e-05,3.246622589463518e-05,-2.995351529483268e-06,0.0004504565391775285,-5.784774428163834e-06,-0.0002818781791148106,-0.000766925834228599,0.0021040337017180066,0.0024076425047352113,-0.0015539630358927668,-0.0070066514089019045,0.001980280692900947,1.137750561944591,0.03349054062424737,0.21823861146203627,1.6166519924682536,0.07196567364921068,-0.635440136514872,-1.1086032092322274e-05,-2.4778121192857418e-05,-1.685135858631169e-05,3.831919426211524e-05,-8.332740396993492e-05,4.4771540474997055e-05
2.2600000000000002,0.4041851664908927,0.0011987515672326708,0.6420441716359387,0.006333984127439882,-0.4785223398605159,0.15708911257735494,-2.2940900876018563e-05,4.0924427542679763e-05,6.615827795491654e-06,0.0004443426553427523,-3.367903420608362e-05,-0.00027399507627638963,-0.000746546014746736,0.002119297770093104,0.0023923216634656234,-0.0015090443899124814,-0.0069243693669488755,0.001962137582984041,1.1377505167186612,0.033490441527747536,0.2182385429702407,1.6166521444848325,0.0719653374818927,-0.635439955141266,-1.1514032616233284e-05,-2.4799959879966114e-05,-1.7369064575500897e-05,3.7675251585156355e-05,-8.473507806527883e-05,4.583218249365469e-05
2.2640000000000002,0.40418516387412257,0.0011987774846537852,0.6420441400979378,0.006333999403154212,-0.47852225817725674,0.15708911174390655,-2.588147470271337e-05,4.94205503557585e-05,1.6143239261607337e-05,0.00043838400899458925,-6.118083244864719e-05,-0.0002661805864734458,-0.0007213379826328915,0.002122903622372569,0.0023658097438920746,-0.001477332822954315,-0.006810717907066638,0.0019464979337183632,1.13775046983233,0.03349034222456833,0.21823847250951967,1.6166522938702663,0.07196499576858616,-0.635439769857412,-1.1913452002687553e-05,-2.4881805494453267e-05,-1.783516428988106e-05,3.70069994370947e-05,-8.609734981901421e-05,4.6728461433609384e-05
